id,time,score,city,nickname,gender,content
1038949559,2018-09-09 18:11,2.5,,,女性,就那样吧  脑洞很大
1038944304,2018-09-09 18:11,4.5,,,男性,好看的电影啊
1038950513,2018-09-09 18:11,5.0,,,女性,好看😊有意思
1038949529,2018-09-09 18:10,5.0,,,女性,好爱张艺兴   骄傲  努力努力再努力
1038950492,2018-09-09 18:10,5.0,,,女性,还不错   挺有感染力的
1038947001,2018-09-09 18:09,4.0,,,女性,电影很好看  内容不错
1038950448,2018-09-09 18:08,4.5,,,女性,讲述了一群人遇险荒岛的故事
1038857519,2018-09-09 18:08,5.0,,,女性,值得人让人思考人性的一部影片，国产片里难得有内涵的电影
1038949448,2018-09-09 18:08,5.0,,,女性,很好看，，，
1038949447,2018-09-09 18:08,5.0,,,女性,给或美或丑的人性10分。
1038950412,2018-09-09 18:07,5.0,,,女性,挺好看的，不错
1038950410,2018-09-09 18:07,5.0,,,女性,一出好戏真的牛逼！剧本一流，国产良心，以后要叫黄导了，好几个镜头绝美，反转没有驴得水那份厚重感，刻画人性没有韩国电影那么恶心，黄渤告诉我什么tm的叫做tm 的一出好戏，粉了黄渤！！！！
1038949364,2018-09-09 18:06,0.5,,,男性,看完就分手了，都怪本泽马！
1038949352,2018-09-09 18:06,1.0,,,女性,我觉得不是太好看
1038949335,2018-09-09 18:05,5.0,,,女性,整个过程的大反转很惊喜，艺兴的表现更惊喜！
1038938949,2018-09-09 18:04,5.0,,,女性,这部电影真的好看，看前面的时候还和闺蜜讨论，张艺兴应该演一个切开黑的，结果马上就来了，演技有渤哥把着真的提高了很多哦，这部电影真的细思极恐啊，反正作为黄渤的处女作是非常棒棒的了
1038943391,2018-09-09 18:04,3.0,,,女性,还可以，太压抑了
1038950281,2018-09-09 18:03,5.0,,,女性,很多细思恐极的东西，很好看。看完觉得到底谁才是精神病患者，或许每个人都有问题吧。
1038938933,2018-09-09 18:03,4.5,,,女性,好看好看好看
1038938932,2018-09-09 18:03,5.0,,,女性,超好看，我家艺兴真棒
1038949281,2018-09-09 18:03,5.0,,,女性,心情跟着故事情节走，开始很压抑结局还好😊
1038949264,2018-09-09 18:02,5.0,,,男性,不错，后半部很动人
1038944196,2018-09-09 18:02,5.0,,,女性,还可以吧，就那样
1038950247,2018-09-09 18:02,4.5,,,男性,一场发人深思的电影
1038944190,2018-09-09 18:01,4.0,,,女性,还不错吧，有点令人发醒
1038938910,2018-09-09 18:01,3.0,,,男性,还行吧 一般般
1038950202,2018-09-09 18:00,4.5,,,女性,可以可以不错
1038938884,2018-09-09 17:59,4.0,,,男性,张艺兴最后的黑化看得我好兴奋
1038949171,2018-09-09 17:59,4.5,,,女性,好看，很有意思
1038950131,2018-09-09 17:58,5.0,,,女性,超好看，很有意义
1038944141,2018-09-09 17:58,3.5,,,男性,一般般的啦，没想象的好
1038949138,2018-09-09 17:58,5.0,,,男性,好看哈哈哈哈
1038950118,2018-09-09 17:58,3.0,,,女性,剧情觉得扯，突出人性吧人物黑化太突然
1038943314,2018-09-09 17:57,5.0,,,女性,不错好看    还可以
1038944118,2018-09-09 17:56,5.0,,,女性,挺好看的😊
1038949099,2018-09-09 17:56,5.0,,,女性,非常好看很值
1038943306,2018-09-09 17:56,5.0,,,女性,好看。。。。
1038950051,2018-09-09 17:56,4.0,,,女性,没有黄渤以前拍的好看了，幽默少了点，但是深度还不错～
1038949078,2018-09-09 17:56,2.5,,,男性,总以为是一部喜剧，结果却是一部哲理剧。
1038950040,2018-09-09 17:55,3.0,,,女性,还算好吧 一般
1038943289,2018-09-09 17:55,5.0,,,女性,很不错!!!
1038949046,2018-09-09 17:54,5.0,,,男性,国产电影现在有很多用心又有意义的电影了。欣慰
1038949038,2018-09-09 17:54,5.0,,,男性,还蛮好看的，比很多电影强了
1038944066,2018-09-09 17:53,4.0,,,女性,剧情太老套，没有亮点可惜了黄勃
1038946988,2018-09-09 17:52,5.0,,,女性,天上掉鱼的时候我的密集恐惧症……
1038945952,2018-09-09 17:52,4.5,,,女性,很不错，跟有深度的电影  。
1038938795,2018-09-09 17:52,5.0,,,女性,很好看  很好看
1038945934,2018-09-09 17:52,5.0,,,男性,好电影！正儿八经好电影！
1038946972,2018-09-09 17:52,3.0,,,男性,还行吧，没有说的那么感人
1038946971,2018-09-09 17:52,5.0,,,女性,特别好看的的
1038938783,2018-09-09 17:52,4.5,,,女性,好电影，值得去看！
1038938781,2018-09-09 17:51,5.0,,,女性,一般吧…………
1038946957,2018-09-09 17:51,4.5,,,女性,不错，还是值得看的
1038944036,2018-09-09 17:51,5.0,,,男性,很好看必须看
1038944033,2018-09-09 17:51,4.0,,,女性,挺好看的的的哈哈哈
1038938763,2018-09-09 17:50,5.0,,,男性,还想再看一遍
1038946915,2018-09-09 17:50,4.0,,,女性,第一次不错了
1038946904,2018-09-09 17:50,0.5,,,女性,超级不好看，不知说的啥，真失望
1038944006,2018-09-09 17:49,3.5,,,女性,还可以，中途有点看不懂
1038945860,2018-09-09 17:49,4.5,,,男性,不错 很有创意
1038945845,2018-09-09 17:49,4.5,,,女性,黄渤的第一步电影，值得鼓励。剧情还算连贯，故事也有内涵。演员们也比较有实力
1038945818,2018-09-09 17:48,2.5,,,男性,不怎么样……
1038943187,2018-09-09 17:48,5.0,,,女性,好，很好，非常满意！
1038946820,2018-09-09 17:48,3.5,,,女性,可以可以可以
1038946797,2018-09-09 17:47,5.0,,,女性,人之初，性本善，
1038943171,2018-09-09 17:47,5.0,,,女性,好看(｡･ω･｡)ﾉ♡
1038945700,2018-09-09 17:45,4.5,,,女性,就是好看啊…
1038937937,2018-09-09 17:44,5.0,,,女性,因为黄渤所以买的
1038937934,2018-09-09 17:44,4.0,,,女性,一般般啦，觉得很励志
1038938636,2018-09-09 17:43,5.0,,,女性,真的不错，大家都很喜欢看，里面有好多前段都有点喜剧的感觉，感觉时间好快两个小时一会就过去了，还没有看够呢，朋友已经是第二次来看了，都没有看腻，看一次一个味道，评价都很好，网上定票也很方便，以后会经常来看的，大爱！
1038946651,2018-09-09 17:42,4.0,,,女性,张艺兴演技爆棚，最后黑化，不过还好为时不晚
1038943100,2018-09-09 17:42,5.0,,,女性,还行，有点迷糊～
1038946596,2018-09-09 17:41,5.0,,,女性,透露出人的本性
1038946575,2018-09-09 17:40,5.0,,,女性,浮生百态，人心难测。这是一部能让你笑，过后也能品出别的东西的电影。惊喜是张艺兴。值得一看
1038946531,2018-09-09 17:39,1.0,,,男性,可别看，浪费钱...
1038945473,2018-09-09 17:38,5.0,,,女性,好好好好的好
1038943019,2018-09-09 17:37,3.0,,,女性,还可以，加油哦
1038946429,2018-09-09 17:37,5.0,,,女性,挺不错，值得看
1038857471,2018-09-09 17:36,5.0,,,女性,不错，演的好
1038946419,2018-09-09 17:36,5.0,,,女性,张艺兴的演技有突破，值得表扬
1038943009,2018-09-09 17:36,3.5,,,女性,怎么说呢，现在出这个题材感觉不太喜欢，喜剧笑点不是很多，剧情节奏感还不错，整个看完兴趣不是很高
1038943006,2018-09-09 17:36,5.0,,,女性,超级棒！！！！很喜欢！！！    这部电影超级完美！！！ 啊啊啊啊啊……   要语无伦次了………   超级超级好看！！！！！！   相信我！！！！   真的！！！！！！！！！
1038889027,2018-09-09 17:36,4.5,,,女性,感觉还是一般般
1038935000,2018-09-09 17:36,4.0,,,女性,可能是智商有点不够用，所以有点没明白其中的含义😂😂
1038938527,2018-09-09 17:34,5.0,,,女性,有喜感，有泪点
1038945281,2018-09-09 17:32,4.5,,,女性,还可以，黄渤演技真心棒，！
1033873027,2018-09-09 17:32,5.0,,,女性,很好看，很精彩哦
1038857463,2018-09-09 17:32,2.5,,,女性,太长，剧情太拖沓
1038938492,2018-09-09 17:32,5.0,,,女性,很好不错黑色幽默
1038938489,2018-09-09 17:31,4.5,,,女性,还不错，蛮搞笑的
1038945251,2018-09-09 17:31,5.0,,,女性,好看没含糊，
1038945234,2018-09-09 17:30,2.5,,,女性,故事情节挺好的，就是稍微有点乱。
1038946237,2018-09-09 17:30,4.0,,,女性,剧情还行，可能当时没进入状态吧
1038945217,2018-09-09 17:30,5.0,,,女性,非常棒非常棒！演绎出了人生的大起大落、人情冷暖
1038945162,2018-09-09 17:28,5.0,,,女性,有点意思哈哈哈推荐
1038945151,2018-09-09 17:28,4.0,,,男性,整体来说比较好，剧情跌宕起伏，让我看出了黄渤的良苦用心
1038946155,2018-09-09 17:28,5.0,,,女性,看过的都说不错
1038934882,2018-09-09 17:27,5.0,,,男性,支持王宝强👍
1038945087,2018-09-09 17:26,5.0,,,男性,对于人性的刻画非常真实，但人性是经不起考验的，马进的人格形象过于完美
1038945073,2018-09-09 17:26,3.0,,,女性,一般吧，看了心里面不太舒服，人性真的太丑恶了，张艺兴的演技有进步
1038946077,2018-09-09 17:25,4.0,,,女性,还行吧！就是没看太懂！
1038934849,2018-09-09 17:25,5.0,,,男性,非常好看的一部电影，演员技术很高，很现实
1038938372,2018-09-09 17:24,5.0,,,男性,黄渤良心佳作
1038938366,2018-09-09 17:24,3.0,,,女性,剧情很一般，不是很精彩
1038857446,2018-09-09 17:22,5.0,,,女性,挺好看的，值得一看
1038941961,2018-09-09 17:22,5.0,,,女性,好看好看好看
1038941916,2018-09-09 17:21,3.5,,,女性,将就看，期待高了点
1038941914,2018-09-09 17:21,4.0,,,女性,有的地方比较尬
1038934799,2018-09-09 17:20,4.5,,,女性,非常好看好看
1038942882,2018-09-09 17:20,5.0,,,女性,和喜欢的人一起看的哟~~很开心，电影也很好看。艺兴真的进步了很多呀！
1038941877,2018-09-09 17:20,5.0,,,男性,还不错。。。
1038942875,2018-09-09 17:19,4.0,,,女性,该可以吧。。
1038941863,2018-09-09 17:19,5.0,,,女性,好看  反转
1038942839,2018-09-09 17:18,4.0,,,男性,很不错的作品，用模型的方式推演社会关系与人性
1038941819,2018-09-09 17:18,2.5,,,女性,没有什么看点
1038942798,2018-09-09 17:17,4.5,,,男性,黄渤选了难题，答得还行
1038934739,2018-09-09 17:16,5.0,,,男性,有内涵的一部戏
1038937557,2018-09-09 17:16,3.0,,,男性,看完很久之后，无聊补写评，回忆起来没有什么特别的点，简单粗暴的说：尬。
1038941734,2018-09-09 17:16,5.0,,,女性,黄渤出品 必属精品
1038938229,2018-09-09 17:13,5.0,,,女性,好看，大家快来看
1038941643,2018-09-09 17:12,1.0,,,女性,真的不好看，真心真心真心，多说无益
1038857431,2018-09-09 17:12,5.0,,,男性,基本还不错啦
1038942685,2018-09-09 17:12,5.0,,,男性,好看好看一般
1038865375,2018-09-09 17:11,5.0,,,女性,还可以，很搞笑
1038934664,2018-09-09 17:11,5.0,,,女性,电影很好看，影院环境也很好。
1038938194,2018-09-09 17:11,4.5,,,女性,很不错的寓言故事 脑洞大开
1038938190,2018-09-09 17:11,5.0,,,男性,挺好的，挺逗的，而且表露出人性
1038938183,2018-09-09 17:10,5.0,,,女性,挺好看的！！
1038937479,2018-09-09 17:10,5.0,,,女性,好好看 张艺兴好可爱
1038938171,2018-09-09 17:09,3.5,,,女性,不错很好，很喜欢
1038937473,2018-09-09 17:09,5.0,,,男性,很好看，很棒，看过一遍再看一遍
1038941534,2018-09-09 17:09,3.0,,,男性,勉强接受，有点脱离现实
1038937467,2018-09-09 17:09,5.0,,,女性,好看比较满意
1038941528,2018-09-09 17:09,5.0,,,男性,黄渤导演的肯定第一时间支持！！
1038941521,2018-09-09 17:08,5.0,,,男性,很好很好，好看好看
1038942541,2018-09-09 17:08,5.0,,,女性,很喜欢他的电影，很不错
1038941510,2018-09-09 17:08,4.5,,,男性,很不错，有点意思，黄渤确实是国内演员顶级
1038942532,2018-09-09 17:08,5.0,,,女性,值得一看  挺好看的
1038937454,2018-09-09 17:08,4.0,,,男性,不错。值得一看 选对了
1038934593,2018-09-09 17:07,4.5,,,女性,另一种风格和意境，别样的观影感受，很棒！
1038937439,2018-09-09 17:07,5.0,,,女性,棒棒的！！！
1038941424,2018-09-09 17:06,4.0,,,女性,睡过了，，，忘了去，，，
1038938125,2018-09-09 17:05,4.0,,,女性,还行，黄渤不适合做导演
1038941401,2018-09-09 17:05,5.0,,,女性,挺好看！挺好看
1038865362,2018-09-09 17:05,1.0,,,女性,不好看浪费钱。不过电影院环境很高大上
1038937414,2018-09-09 17:04,5.0,,,女性,特别好看的一部爱情电影，爱一个人最后无论怎样都能在一起
1038942404,2018-09-09 17:04,3.0,,,女性,开始的特效好，到了后面的剧情太烂
1038934539,2018-09-09 17:03,5.0,,,女性,黄渤很有才，本片中，人的本性暴露无遗！同时经济学也玩得溜！又体会到螳螂捕蝉 黄雀在后的快感！人的状态从暴力摧毁，再到精神建立，最后梦想统一，过渡自然！最后的反转也出人意料！
1038941362,2018-09-09 17:03,5.0,,,女性,喜剧之星空前繁荣！值得推荐！
1038937390,2018-09-09 17:03,4.0,,,女性,不错，黄渤还是实力派演员。
1038942390,2018-09-09 17:03,5.0,,,女性,很有深度的一部电影
1038942371,2018-09-09 17:02,4.0,,,男性,值得人们反思，不错的电影！
1038938093,2018-09-09 17:02,1.0,,,女性,低级趣味，一点都不好看
1038941319,2018-09-09 17:02,5.0,,,女性,挺好看的，感觉都能学到东西
1038941315,2018-09-09 17:02,4.0,,,男性,八分不能再多了
1038938067,2018-09-09 17:00,4.5,,,女性,很不错的电影
1038937303,2018-09-09 16:56,3.5,,,女性,第一感觉像驴得水。针砭时弊，讽刺当下？有坏人吗？只不过是几个人争夺权力，一群人随波逐流。最单纯的却是被伤害最深的！
1038942153,2018-09-09 16:56,2.5,,,女性,不是很好看看
1038942148,2018-09-09 16:56,5.0,,,女性,人性刻画不错
1038941118,2018-09-09 16:55,5.0,,,男性,人性的黑色喜剧
1038865344,2018-09-09 16:54,0.5,,,女性,不好看，剧情一般
1038937283,2018-09-09 16:54,5.0,,,女性,非常好，很有意思
1038940807,2018-09-09 16:54,5.0,,,女性,挺好看的，挺搞笑的。
1038941094,2018-09-09 16:54,5.0,,,女性,很好很满意，
1038941070,2018-09-09 16:53,4.0,,,女性,没有超过我的预想，还行吧
1038934431,2018-09-09 16:53,4.0,,,女性,每个人的角度不同，思考的内容也不同吧，人性吧，个人觉得不错的题材，不过结局太理想化了，中间的矛盾冲突不够突出
1038937230,2018-09-09 16:51,4.5,,,女性,非常赞，引人深思。
1038940998,2018-09-09 16:50,4.0,,,女性,能发人深省！
1038939976,2018-09-09 16:50,0.0,,,女性,戏太假，没感觉出喜剧的效果.
1038939970,2018-09-09 16:50,5.0,,,男性,很棒的一部电影，继续加油渤哥
1038940954,2018-09-09 16:49,4.0,,,女性,还可以吧～我喜欢黄渤。 看极限挑战喜欢他的。这部电影还不错。
1038931945,2018-09-09 16:48,4.0,,,男性,结局不理想，不懂
1038937185,2018-09-09 16:48,3.5,,,女性,还行~~~揭露一些人性~~~
1038937176,2018-09-09 16:47,5.0,,,女性,好看吗告诉告诉我吧？
1038934347,2018-09-09 16:46,5.0,,,女性,感，觉，还，可，以！
1038857387,2018-09-09 16:46,5.0,,,女性,故事条理不是太清晰
1038931896,2018-09-09 16:45,1.0,,,女性,看不懂什么意思
1038940794,2018-09-09 16:44,5.0,,,女性,非常好看(｡･ω･｡)ﾉ♡
1038931861,2018-09-09 16:42,5.0,,,女性,好的，不错，挺好的！
1038937123,2018-09-09 16:42,5.0,,,女性,好看好看好看
1038823949,2018-09-09 16:42,4.5,,,女性,停电，，，，，，，，
1038940703,2018-09-09 16:40,4.5,,,男性,挺好看的，有意思
1038939654,2018-09-09 16:38,5.0,,,女性,特别棒!特别好看!
1038939644,2018-09-09 16:38,4.0,,,女性,好看好好看，喜欢黄渤的演技
1038931783,2018-09-09 16:37,3.5,,,女性,一直在岛上！！
1038939602,2018-09-09 16:37,2.5,,,女性,一般吧→_→
1038931768,2018-09-09 16:35,5.0,,,女性,就是一出好戏
1038939560,2018-09-09 16:35,4.5,,,女性,挺好的，这就是人性
1038940435,2018-09-09 16:31,5.0,,,女性,冲着黄渤去的
1038927981,2018-09-09 16:31,5.0,,,女性,看电影使我脱单。好评。
1038927969,2018-09-09 16:29,4.5,,,男性,很好看，黄渤没有让我失望
1038927968,2018-09-09 16:29,5.0,,,男性,还是很好看的。人机都非常的炸裂。
1038927966,2018-09-09 16:29,2.0,,,女性,影片很赞 就是没有空调 太热
1038931678,2018-09-09 16:28,4.0,,,女性,很有意思，特别的好。
1038939370,2018-09-09 16:28,4.5,,,女性,笑点不是很多，冲着演员去的
1038931667,2018-09-09 16:28,5.0,,,女性,很好看！！！
1038934116,2018-09-09 16:27,5.0,,,女性,看了好几次电影了，好看，好评好评好评
1038940281,2018-09-09 16:26,3.0,,,女性,还行，就那样。
1038939272,2018-09-09 16:25,3.0,,,女性,有点无趣     开始还认为真的是一出好戏
1038939271,2018-09-09 16:25,2.5,,,女性,结尾很没趣，整个过程都是在激动中冒险中
1038939263,2018-09-09 16:25,4.5,,,女性,我觉得挺好看的
1038934088,2018-09-09 16:25,5.0,,,女性,没有让我失望
1038934063,2018-09-09 16:23,0.5,,,女性,没意思！！！！
1038939194,2018-09-09 16:22,5.0,,,女性,还可以，推荐去看
1038940175,2018-09-09 16:21,5.0,,,女性,张艺兴在里面儿有点儿坏。
1038931562,2018-09-09 16:18,5.0,,,男性,人性只有在最真的环境下暴露，丑陋在阳光下终究白白
1038927823,2018-09-09 16:18,5.0,,,女性,很好看很好看
1038940037,2018-09-09 16:17,3.5,,,女性,张艺兴蛮惊讶的，故事有点意思但还比较表面。
1038927808,2018-09-09 16:16,4.5,,,女性,还不错，推荐一下
1038927802,2018-09-09 16:15,3.0,,,女性,一般般 真的一般般
1038857335,2018-09-09 16:15,5.0,,,男性,可以吧！！！！！
1038939018,2018-09-09 16:15,4.5,,,女性,burger导的电影很有深意哦，算是我这个假期看的最好的一个电影啦，赞！
1038935999,2018-09-09 16:14,4.5,,,女性,人性的显示，淋漓尽致
1038936938,2018-09-09 16:13,5.0,,,女性,好看 好看好看
1038935951,2018-09-09 16:12,5.0,,,女性,好看，特别有意义
1038936926,2018-09-09 16:12,2.0,,,女性,不知道为什么那么多人好评，看的快睡着了，好多逻辑漏洞，强行洗白，不是我喜欢的类型，还没有快把我哥带走好看
1038936915,2018-09-09 16:12,5.0,,,女性,好看，非常喜欢，很精彩。
1038927760,2018-09-09 16:12,5.0,,,男性,老黄的 还行………………………
1038935928,2018-09-09 16:11,2.0,,,女性,电影没毛病！有毛病的是一个国际影城一张票价43元！所谓的VIP8厅！愣是不开空调，两个多小时的电影里面是一边汗蒸一边看电影！
1038935904,2018-09-09 16:10,5.0,,,女性,挺好看的，有教育意义，很刻骨的去剖析人的本性
1038936835,2018-09-09 16:09,3.5,,,女性,一般，凑合看
1038936789,2018-09-09 16:08,5.0,,,男性,演技是很好，可是可能剧情不是我喜欢的类型
1038931438,2018-09-09 16:07,5.0,,,女性,很有创意的电影，演员演得都很好
1038936760,2018-09-09 16:06,5.0,,,男性,搞笑，非常搞笑
1038931432,2018-09-09 16:06,4.5,,,男性,考验人性的一场电影。不错
1038857323,2018-09-09 16:06,5.0,,,女性,好看不错，挺好
1038927679,2018-09-09 16:06,5.0,,,女性,从头笑到尾😏
1038935780,2018-09-09 16:06,4.5,,,女性,挺好看，不过是自己一个人看的，有些遗憾。
1038927673,2018-09-09 16:05,4.5,,,女性,非常走心的一部电影
1038936684,2018-09-09 16:04,3.0,,,女性,太小了，电影还剩十分钟就有工作人去收拾卫生，服务态度不太好，一进电影院全是厕所的味道，环境差，电影还不错
1038931410,2018-09-09 16:04,0.5,,,女性,陪爸爸去看的  我爸已经好久没看过电影了  我的注意力在睡觉上  感觉这个电影体现的主题不是特别的吸引人  自身感觉电影一般  没有超过导演本人别人对他的期待
1038936683,2018-09-09 16:04,4.0,,,女性,还可以的啦，
1033653035,2018-09-09 16:03,2.0,,,男性,不好看垃圾电影
1038936669,2018-09-09 16:03,5.0,,,女性,好看好看好看
1038936662,2018-09-09 16:03,4.0,,,女性,看着还可以。有点长
1038931382,2018-09-09 16:02,4.0,,,女性,挺好的，很喜欢。
1038931336,2018-09-09 15:57,4.0,,,女性,本片，趣味性不多，但教育意义深刻，很人深思，又是很现实，又是却有些童话色彩，整体比较积极向上，但娱乐性不足，可以考虑增加一些搞笑，娱乐方面的东西。本片整体还是比较低沉。
1038936482,2018-09-09 15:57,5.0,,,女性,支持 以后还会关注的
1038936466,2018-09-09 15:56,5.0,,,女性,不错   感觉还好
1038935548,2018-09-09 15:56,0.0,,,女性,15.40的电影，到四点还没有检票，退也不让退，再也不来了！
1038936450,2018-09-09 15:56,4.0,,,男性,有点乱，太生硬
1038927562,2018-09-09 15:55,5.0,,,男性,一般吧，不算太好看
1038935485,2018-09-09 15:53,4.0,,,男性,还可以，但是一般人看不懂
1038936364,2018-09-09 15:52,4.0,,,女性,需要思考才能明白
1038935458,2018-09-09 15:52,4.5,,,女性,值得一看的好电影，危急时刻，人性的各种状态体现的淋漓尽致！
1038927511,2018-09-09 15:49,5.0,,,男性,特别特别特别特别喜欢
1038925715,2018-09-09 15:49,5.0,,,女性,好看。特别是渤哥。超级喜欢
1038927502,2018-09-09 15:48,5.0,,,男性,好看好看好看
1038935355,2018-09-09 15:47,5.0,,,女性,看不懂的请自行微博
1038927489,2018-09-09 15:47,4.0,,,女性,好，，，，，
1038935329,2018-09-09 15:47,5.0,,,男性,好，有点像李安某部片子
1038936225,2018-09-09 15:47,4.5,,,女性,人生如戏，戏如人生！！！
1038931233,2018-09-09 15:47,4.0,,,男性,不错，挺好看
1038936209,2018-09-09 15:46,5.0,,,女性,比想象中的好看 看了爱情公寓 一对比爱情公寓太不走心了 期待真正的爱情公寓吧 而不是骗人的
1038936210,2018-09-09 15:46,5.0,,,女性,一切皆为人性
1038936199,2018-09-09 15:46,2.5,,,女性,看了20分钟，退场了。
1038925629,2018-09-09 15:42,5.0,,,女性,感触颇深……
1038935209,2018-09-09 15:41,3.0,,,女性,整体感觉得一般
1038936076,2018-09-09 15:41,5.0,,,男性,新华大街大家觉得怎么样
1038935197,2018-09-09 15:41,5.0,,,男性,评论必须填写
1038931172,2018-09-09 15:40,5.0,,,女性,好看，跟朋友一块去的
1038935189,2018-09-09 15:40,4.5,,,女性,这部电影很好看！
1038935145,2018-09-09 15:39,3.0,,,女性,故事减单，无语。
1038931133,2018-09-09 15:37,5.0,,,女性,很棒哦，支持！
1038865242,2018-09-09 15:37,4.0,,,女性,不错不错 很好看啊
1038933957,2018-09-09 15:36,4.5,,,女性,值得一看，张艺兴黑化的演技倒是出乎意料，原以为会有点尬，结果还挺好。渤哥演技更不用说～舒淇女神越看越美丽了。
1038933918,2018-09-09 15:34,1.0,,,女性,题材很普通，枯燥无味
1038932984,2018-09-09 15:32,2.5,,,男性,个人感觉剧情有点干
1038927319,2018-09-09 15:32,5.0,,,女性,不错，很现实，喜欢
1038932962,2018-09-09 15:31,4.0,,,女性,比较好看，值得一看。
1038927305,2018-09-09 15:31,4.5,,,女性,挺好看的，不错
1038927304,2018-09-09 15:31,3.5,,,女性,还不错。。。。。。
1038927301,2018-09-09 15:30,4.5,,,女性,emmmm细思极恐啊
1038925488,2018-09-09 15:29,4.0,,,女性,和驴得水同样类型的片子、具有讽刺性、很有深意
1038925485,2018-09-09 15:29,4.0,,,女性,剖析人性的喜剧，环境改变人，从另一角度在诠释管理的重要性和技巧。。。
1038931052,2018-09-09 15:28,5.0,,,女性,非常喜欢。艺兴的演技炸裂
1038932881,2018-09-09 15:28,4.0,,,女性,跳起来 尽情的摇摆，到未来
1038927272,2018-09-09 15:27,4.0,,,女性,还不错，挺好的。
1038925469,2018-09-09 15:27,4.5,,,女性,不错，挺有看头的
1038932872,2018-09-09 15:27,4.5,,,女性,还行，吧，。
1038932842,2018-09-09 15:26,5.0,,,女性,不错的片子，看到了黄渤的努力
1038931011,2018-09-09 15:24,5.0,,,女性,引人深思    ！！
1038933666,2018-09-09 15:24,4.0,,,女性,内容真实深刻，演技在线
1038925436,2018-09-09 15:23,0.5,,,女性,超级不好看，
1038933656,2018-09-09 15:23,4.5,,,女性,良心之作，电影情节及演员自我修养都是让人印象深刻的！！！
1038932783,2018-09-09 15:23,5.0,,,女性,好看！！！！
1038823842,2018-09-09 15:22,5.0,,,女性,很不错的电影
1038932759,2018-09-09 15:22,4.0,,,女性,很意外，还挺好看的，考验了人性
1038932753,2018-09-09 15:22,4.0,,,男性,还可以，与理想的有点差距
1038932743,2018-09-09 15:21,5.0,,,女性,很好看，超喜欢黄渤
1038933594,2018-09-09 15:20,2.0,,,女性,不算是很好看，
1038932722,2018-09-09 15:20,2.5,,,女性,太一般，编剧太糊弄
1038932719,2018-09-09 15:20,5.0,,,女性,超级好看！！！渤哥诚不欺我！！！
1038933578,2018-09-09 15:20,2.5,,,女性,只能说我不喜欢这种影片吧，感觉男主超级大男子主义特别是他对女主说“你们女的就是方便啊‘’而且影片中途看的我都要睡着了。
1038925380,2018-09-09 15:19,4.5,,,女性,不错哦，值得一看
1038933549,2018-09-09 15:19,4.5,,,女性,好看好看好看
1038932628,2018-09-09 15:16,5.0,,,女性,好看好看好看
1038932615,2018-09-09 15:15,5.0,,,女性,值得一看强力推荐
1038933407,2018-09-09 15:13,4.0,,,女性,觉得一般！有点看不懂！
1038933406,2018-09-09 15:13,5.0,,,男性,环境，各方面都很好，我很喜欢！！！！
1038932535,2018-09-09 15:12,4.0,,,男性,拍的一般吧，看着有点睡着了，前面可以后面没看
1038817950,2018-09-09 15:12,5.0,,,女性,没看成 女朋友生气了
1038933352,2018-09-09 15:11,5.0,,,男性,很好值得一看
1038922847,2018-09-09 15:09,4.0,,,女性,呵呵，一般个好看吧
1038925272,2018-09-09 15:09,5.0,,,女性,很不错，渤哥的电影必须要支持，表白艺兴
1038932415,2018-09-09 15:07,4.0,,,女性,黄渤挺搞笑的
1038932409,2018-09-09 15:07,4.5,,,女性,还行吧，人性的缺失。。。
1038933247,2018-09-09 15:06,5.0,,,男性,嗯。。。。好
1038932387,2018-09-09 15:06,4.0,,,女性,很不错。黄渤出品，必属精品。
1038927046,2018-09-09 15:05,5.0,,,女性,超好看~推荐推荐喜欢黄渤
1038932325,2018-09-09 15:03,5.0,,,男性,满意。。。。
1038925214,2018-09-09 15:03,3.0,,,女性,还行。。。。？
1038925204,2018-09-09 15:02,4.0,,,女性,还不错，剖析人性
1038925195,2018-09-09 15:01,5.0,,,女性,😂定票的时间错了，但是还是好评吧！
1038823804,2018-09-09 15:00,5.0,,,女性,不错 可以去看看。
1038919997,2018-09-09 15:00,3.5,,,女性,个人感觉还可以。
1038865190,2018-09-09 14:58,3.5,,,男性,这不能算是喜剧吧
1038932201,2018-09-09 14:57,5.0,,,女性,这部电影很好看！
1038933053,2018-09-09 14:57,3.0,,,男性,还行，没啥笑点。
1038933020,2018-09-09 14:56,5.0,,,女性,好看！张艺兴演技炸裂！
1038930000,2018-09-09 14:56,4.5,,,女性,黄渤的作品真的不负众望，真的挺不错的就是剧情感觉太满了
1038925137,2018-09-09 14:56,5.0,,,女性,可以的   看的时候我睡着了
1038932134,2018-09-09 14:55,5.0,,,女性,人性原本如此。终于看到有深度的国产电影了
1038932109,2018-09-09 14:54,5.0,,,女性,喜欢黄渤的话一定要来看看
1038929904,2018-09-09 14:52,5.0,,,男性,强烈推荐大家去看
1038932045,2018-09-09 14:52,5.0,,,女性,超好看，超好看
1038932031,2018-09-09 14:51,4.5,,,女性,还可以啊感觉很真实
1038925071,2018-09-09 14:50,5.0,,,女性,一直喜欢黄渤，这次他自导自演，情节好，体现出了人性，还值得看
1038929861,2018-09-09 14:49,5.0,,,女性,好看  不错  喜欢黄渤老师演的电影
1038922655,2018-09-09 14:49,5.0,,,女性,喜欢 不错不错
1038929842,2018-09-09 14:49,5.0,,,女性,完美这剧，火了
